"Nom","Prenom","Poste","Photo","Equipe","Selection","Nationalite","Championnat"
"Benedick","Yann","BU","http://2015.sofifa.org/15/players/60/205247.png","Stade de Reims",,"France","Ligue 1"
"Ben Yedder","Wissam","BU","http://2015.sofifa.org/15/players/60/199451.png","Toulouse FC",,"France","Ligue 1"
"Braithwaite","Martin","BU","http://2015.sofifa.org/15/players/60/193290.png","Toulouse FC",,"Danemark","Ligue 1"
"Ahamada","Ali","G","http://2015.sofifa.org/15/players/60/197678.png","Toulouse FC",,"France","Ligue 1"
"Trejo","Oscar","MC","http://2015.sofifa.org/15/players/60/173030.png","Toulouse FC",,"Argentine","Ligue 1"
"Boucher","Zacharie","G","http://2015.sofifa.org/15/players/60/201138.png","Toulouse FC",,"France","Ligue 1"
"Aguilar","Abel","MDC","http://2015.sofifa.org/15/players/60/177974.png","Toulouse FC","Colombie","Colombie","Ligue 1"
"Yago","Steeve","DC","http://2015.sofifa.org/15/players/60/207746.png","Toulouse FC",,"Burkina Faso","Ligue 1"
"Doumbia","Tongo","MDC","http://2015.sofifa.org/15/players/60/192767.png","Toulouse FC",,"Mali","Ligue 1"
"Akpa Akpro","Jean-Daniel","MDR","http://2015.sofifa.org/15/players/60/205343.png","Toulouse FC","Cote d'Ivoire","Cote d'Ivoire","Ligue 1"
"Furman","Dominik","MC","http://2015.sofifa.org/15/players/60/208630.png","Toulouse FC",,"Pologne","Ligue 1"
"Didot","Etienne","MC","http://2015.sofifa.org/15/players/60/49488.png","Toulouse FC",,"France","Ligue 1"
"Regattin","Adrien","MC","http://2015.sofifa.org/15/players/60/197081.png","Toulouse FC",,"Maroc","Ligue 1"
"Spajic","Uros","DC","http://2015.sofifa.org/15/players/60/215892.png","Toulouse FC",,"Serbie","Ligue 1"
"Veskovac","Dusan","DC","http://2015.sofifa.org/15/players/60/186538.png","Toulouse FC",,"Serbie","Ligue 1"
"Sirieix","Francois","MC","http://2015.sofifa.org/15/players/60/116479.png","Toulouse FC",,"France","Ligue 1"
"Ninkov","Pavle","MDR","http://2015.sofifa.org/15/players/60/190450.png","Toulouse FC",,"Serbie","Ligue 1"
"Moubandje","Francois","DC","http://2015.sofifa.org/15/players/60/198067.png","Toulouse FC",,"Suisse","Ligue 1"
"Tisserand","Marcel","MDR","http://2015.sofifa.org/15/players/60/216247.png","Toulouse FC",,"Republique Democratique du Congo","Ligue 1"
"Soukouna","Amadou","BU","http://2015.sofifa.org/15/players/60/202195.png","Toulouse FC",,"France","Ligue 1"
"Vidal","Marc","G","http://2015.sofifa.org/15/players/60/193889.png","Toulouse FC",,"France","Ligue 1"
"Roman","Mihai","MDR","http://2015.sofifa.org/15/players/60/154860.png","Toulouse FC",,"Roumanie","Ligue 1"
"Zaniou","Sana","BU","http://2015.sofifa.org/15/players/60/212599.png","Toulouse FC",,"Burkina Faso","Ligue 1"
"Matheus","William","MG","http://2015.sofifa.org/15/players/60/188560.png","Toulouse FC",,"Bresil","Ligue 1"
"Sylla","Issiaga","MG","http://2015.sofifa.org/15/players/60/212282.png","Toulouse FC",,"Guinee","Ligue 1"
"Grigore","Dragos","DC","http://2015.sofifa.org/15/players/60/208714.png","Toulouse FC","Roumanie","Roumanie","Ligue 1"
"Delgado","Manuel","BU","http://2015.sofifa.org/15/players/60/219679.png","Toulouse FC",,"France","Ligue 1"
"Trichard","Driss","BU",,"Toulouse FC",,"France","Ligue 1"
"Pesic","Aleksandar","BU","http://2015.sofifa.org/15/players/60/223489.png","Toulouse FC",,"Serbie","Ligue 1"
"Hassani","Ilias","MDR",,"Toulouse FC",,"France","Ligue 1"
"David","Florian","MC","http://2015.sofifa.org/15/players/60/222506.png","Toulouse FC",,"France","Ligue 1"
"Bodiger","Yann","MDC",,"Toulouse FC",,"France","Ligue 1"
"Spano","Maxime","DC","http://2015.sofifa.org/15/players/60/223594.png","Toulouse FC",,"France","Ligue 1"
"M'Pasi","Lionel","G","http://2015.sofifa.org/15/players/60/223150.png","Toulouse FC",,"France","Ligue 1"
"Saint-Maximim","Allan","AIG","http://2015.sofifa.org/15/players/60/216388.png","AS Saint-Etienne",,"France","Ligue 1"
"Ruffier","Stephane","G","http://2015.sofifa.org/15/players/60/167628.png","AS Saint-Etienne","France","France","Ligue 1"
"Perrin","Loic","DC","http://2015.sofifa.org/15/players/60/159147.png","AS Saint-Etienne",,"France","Ligue 1"
"Hamouma","Romain","AID","http://2015.sofifa.org/15/players/60/192722.png","AS Saint-Etienne",,"France","Ligue 1"
"Tabanou","Franck","MG","http://2015.sofifa.org/15/players/60/188696.png","AS Saint-Etienne",,"France","Ligue 1"
"Erding","Mevlut","BU","http://2015.sofifa.org/15/players/60/176481.png","AS Saint-Etienne","Turquie","Turquie","Ligue 1"
"van Wolfswinkel","Ricky","BU","http://2015.sofifa.org/15/players/60/184457.png","AS Saint-Etienne",,"Pays-Bas","Ligue 1"
"Sall","Moustapha","DC","http://2015.sofifa.org/15/players/60/178679.png","AS Saint-Etienne",,"Senegal","Ligue 1"
"Clement","Jeremy","MDC","http://2015.sofifa.org/15/players/60/163530.png","AS Saint-Etienne",,"France","Ligue 1"
"Pogba","Florentin","DC","http://2015.sofifa.org/15/players/60/198688.png","AS Saint-Etienne",,"Guinee","Ligue 1"
"Gradel","Max-Alain","AIG","http://2015.sofifa.org/15/players/60/182945.png","AS Saint-Etienne","Cote d'Ivoire","Cote d'Ivoire","Ligue 1"
"Monnet-Paquet","Kevin","MG","http://2015.sofifa.org/15/players/60/177712.png","AS Saint-Etienne",,"France","Ligue 1"
"Cohade","Renaud","MC","http://2015.sofifa.org/15/players/60/112365.png","AS Saint-Etienne",,"France","Ligue 1"
"Lemoine","Fabien","MC","http://2015.sofifa.org/15/players/60/183287.png","AS Saint-Etienne",,"France","Ligue 1"
"Mollo","Yohan","AIG","http://2015.sofifa.org/15/players/60/183800.png","AS Saint-Etienne",,"France","Ligue 1"
"Theophile-Catherine","Kevin","DD","http://2015.sofifa.org/15/players/60/190868.png","AS Saint-Etienne",,"France","Ligue 1"
"Clerc","Francois","DD","http://2015.sofifa.org/15/players/60/161700.png","AS Saint-Etienne",,"France","Ligue 1"
"Diomande","Ismael","MDC","http://2015.sofifa.org/15/players/60/203435.png","AS Saint-Etienne","Cote d'Ivoire","Cote d'Ivoire","Ligue 1"
"Moulin","Jessy","G","http://2015.sofifa.org/15/players/60/172198.png","AS Saint-Etienne",,"France","Ligue 1"
"Baysse","Paul","DD","http://2015.sofifa.org/15/players/60/178031.png","AS Saint-Etienne",,"France","Ligue 1"
"Valette","Baptiste","G","http://2015.sofifa.org/15/players/60/205378.png","AS Saint-Etienne",,"France","Ligue 1"
"Brison","Jonathan","DG","http://2015.sofifa.org/15/players/60/150568.png","AS Saint-Etienne",,"France","Ligue 1"
"Bamba","Jonathan","AID",,"AS Saint-Etienne",,"France","Ligue 1"
"Corgnet","Benjamin","MOC","http://2015.sofifa.org/15/players/60/200966.png","AS Saint-Etienne",,"France","Ligue 1"
"Madianga","Karl","MC",,"AS Saint-Etienne",,"France","Ligue 1"
"Nyemeck","Jerrold","DD",,"AS Saint-Etienne",,"France","Ligue 1"
"Bojang","Ebrima","BU",,"AS Saint-Etienne",,"Gambie","Ligue 1"
"Dekoke","Nathan","DG",,"AS Saint-Etienne",,"France","Ligue 1"
"Chapuis","Maxence","DC",,"AS Saint-Etienne",,"France","Ligue 1"
"Wass","Daniel","MDR","http://2015.sofifa.org/15/players/60/172522.png","Evian TG FC","Danemark","Danemark","Ligue 1"
"Hansen","Jesper","G","http://2015.sofifa.org/15/players/60/132740.png","Evian TG FC",,"Danemark","Ligue 1"
"Sougou","Modou","AID","http://2015.sofifa.org/15/players/60/168961.png","Evian TG FC",,"Senegal","Ligue 1"
"Barbosa","Cedric","MG","http://2015.sofifa.org/15/players/60/4806.png","Evian TG FC",,"France","Ligue 1"
"Bruno","Gianni","BU","http://2015.sofifa.org/15/players/60/184176.png","Evian TG FC",,"Belgique","Ligue 1"
"Mongongu","Cedric","DC","http://2015.sofifa.org/15/players/60/179586.png","Evian TG FC",,"Republique Democratique du Congo","Ligue 1"
"Nielsen","Nicki","BU","http://2015.sofifa.org/15/players/60/172743.png","Evian TG FC",,"Danemark","Ligue 1"
"Benezet","Nicolas","MG","http://2015.sofifa.org/15/players/60/202035.png","Evian TG FC",,"France","Ligue 1"
"Leroy","Benjamin","G","http://2015.sofifa.org/15/players/60/197641.png","Evian TG FC",,"France","Ligue 1"
"Angoula","Aldo","DC","http://2015.sofifa.org/15/players/60/182822.png","Evian TG FC",,"France","Ligue 1"
"Mensah","Jonathan","DC","http://2015.sofifa.org/15/players/60/198970.png","Evian TG FC",,"Ghana","Ligue 1"
"Kone","Djakaridja","MDC","http://2015.sofifa.org/15/players/60/208716.png","Evian TG FC",,"Burkina Faso","Ligue 1"
"Juelsgard","Jesper","DG","http://2015.sofifa.org/15/players/60/179646.png","Evian TG FC",,"Danemark","Ligue 1"
"Sabaly","Youssouf","DG","http://2015.sofifa.org/15/players/60/215699.png","Evian TG FC",,"France","Ligue 1"
"Camus","Fabien","MOC","http://2015.sofifa.org/15/players/60/165240.png","Evian TG FC",,"Tunisie","Ligue 1"
"Givet","Gael","DC","http://2015.sofifa.org/15/players/60/45062.png","Evian TG FC",,"France","Ligue 1"
"Sorlin","Olivier","MDC","http://2015.sofifa.org/15/players/60/20933.png","Evian TG FC",,"France","Ligue 1"
"N'Sikulu","Clarck","AIG","http://2015.sofifa.org/15/players/60/212112.png","Evian TG FC",,"France","Ligue 1"
"Baouia","Najib","MDR","http://2015.sofifa.org/15/players/60/213817.png","Evian TG FC",,"Algerie","Ligue 1"
"Adbdallah","Kassim","DD","http://2015.sofifa.org/15/players/60/192768.png","Evian TG FC",,"Comores","Ligue 1"
"Cambon","Cedric","DC","http://2015.sofifa.org/15/players/60/165243.png","Evian TG FC",,"France","Ligue 1"
"Durand","Johann","G","http://2015.sofifa.org/15/players/60/198812.png","Evian TG FC",,"France","Ligue 1"
"Tejeda","Yeltsin","MDC","http://2015.sofifa.org/15/players/60/216810.png","Evian TG FC",,"Costa Rica","Ligue 1"
"Kabasele","Hermann","BU",,"Evian TG FC",,"France","Ligue 1"
"Abarouai","Zakariya","BU","http://2015.sofifa.org/15/players/60/222899.png","Evian TG FC",,"France","Ligue 1"
"Medaglia","Maxime","MC",,"Evian TG FC",,"France","Ligue 1"
"Salamone","Mickael","G","http://2015.sofifa.org/15/players/60/210547.png","Evian TG FC",,"France","Ligue 1"
"Boy","Jordan","MC","http://2015.sofifa.org/15/players/60/222898.png","Evian TG FC",,"France","Ligue 1"
"Thomasson","Adrien","MOC","http://2015.sofifa.org/15/players/60/208787.png","Evian TG FC",,"France","Ligue 1"
"Douline","David","MDC","http://2015.sofifa.org/15/players/60/212939.png","Evian TG FC",,"France","Ligue 1"
