"Nom","Prenom","Poste","Photo","Equipe","Selection","Nationalite","Championnat"
"Becchio","Luciano","BU","http://2015.sofifa.org/15/players/60/161836.png","Rotherdam United FC",,"Argentine","SkyBet Championship"
"Smallwood","Richard","MDC","http://2015.sofifa.org/15/players/60/200806.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Bradley","Mark","DD","http://2015.sofifa.org/15/players/60/167561.png","Rotherdam United FC",,"Pays de Galles","SkyBet Championship"
"Derbyshire","Matt","BU","http://2015.sofifa.org/15/players/60/169465.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Clarke-Harris","Jonson","BU","http://2015.sofifa.org/15/players/60/200779.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Skarz","Joe","DG","http://2015.sofifa.org/15/players/60/173899.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Arnason","Kari","DC","http://2015.sofifa.org/15/players/60/166851.png","Rotherdam United FC",,"Islande","SkyBet Championship"
"Loach","Scott","G","http://2015.sofifa.org/15/players/60/167803.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Newton","Conor","MDR","http://2015.sofifa.org/15/players/60/204360.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Wood","Richard","DC","http://2015.sofifa.org/15/players/60/156464.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Green","Paul","MC","http://2015.sofifa.org/15/players/60/11811.png","Rotherdam United FC",,"Irlande","SkyBet Championship"
"Milsom","Robert","MC","http://2015.sofifa.org/15/players/60/176442.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Hall","Ryan","MG","http://2015.sofifa.org/15/players/60/166376.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Richardson","Frazer","DD","http://2015.sofifa.org/15/players/60/112292.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Revell","Alex","BU","http://2015.sofifa.org/15/players/60/19410.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Taylor","Paul","BU","http://2015.sofifa.org/15/players/60/188789.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Morgan","Craig","DC","http://2015.sofifa.org/15/players/60/163865.png","Rotherdam United FC",,"Pays de Galles","SkyBet Championship"
"Wordsworth","Anthony","MC","http://2015.sofifa.org/15/players/60/171620.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Broadfoot","Kirk","DC","http://2015.sofifa.org/15/players/60/134828.png","Rotherdam United FC",,"Ecosse","SkyBet Championship"
"Frecklington","Lee","MC","http://2015.sofifa.org/15/players/60/163445.png","Rotherdam United FC",,"Irlande","SkyBet Championship"
"Brindley","Richard","DD","http://2015.sofifa.org/15/players/60/212833.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Collin","Adam","G","http://2015.sofifa.org/15/players/60/53363.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Thompson","Tony","G",,"Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Rose","Mitchell","MC","http://2015.sofifa.org/15/players/60/208816.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Lucas","Reece","DD",,"Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Drenthe","Royston","MDR","http://2015.sofifa.org/15/players/60/177752.png","Sheffield Wednesday FC",,"Pays-Bas","SkyBet Championship"
"May","Stevie","BU","http://2015.sofifa.org/15/players/60/202526.png","Sheffield Wednesday FC","Ecosse","Ecosse","SkyBet Championship"
"Hutchinson","Sam","MDC","http://2015.sofifa.org/15/players/60/169708.png","Sheffield Wednesday FC",,"Angleterre","SkyBet Championship"
"Taylor-Fletcher","Gary","BU","http://2015.sofifa.org/15/players/60/19524.png","Sheffield Wednesday FC",,"Angleterre","SkyBet Championship"
"Westwood","Keiren","G","http://2015.sofifa.org/15/players/60/172939.png","Sheffield Wednesday FC","Irlande","Irlande","SkyBet Championship"
"Nuhiu","Atdhe","BU","http://2015.sofifa.org/15/players/60/188996.png","Sheffield Wednesday FC",,"Autriche","SkyBet Championship"
"Kelhar","Dejan","DC","http://2015.sofifa.org/15/players/60/178024.png","Sheffield Wednesday FC",,"Slovenie","SkyBet Championship"
"Semedo","Jose","MDC","http://2015.sofifa.org/15/players/60/172258.png","Sheffield Wednesday FC",,"Portugal","SkyBet Championship"
"Kirkland","Chris","G","http://2015.sofifa.org/15/players/60/13843.png","Sheffield Wednesday FC",,"Angleterre","SkyBet Championship"
"Loovens","Glenn","DC","http://2015.sofifa.org/15/players/60/139866.png","Sheffield Wednesday FC",,"Pays-Bas","SkyBet Championship"
"Lees","Tom","DC","http://2015.sofifa.org/15/players/60/193569.png","Sheffield Wednesday FC",,"Angleterre","SkyBet Championship"
"Mattock","Joe","DG","http://2015.sofifa.org/15/players/60/182694.png","Sheffield Wednesday FC",,"Angleterre","SkyBet Championship"
"Helan","Jeremy","MG","http://2015.sofifa.org/15/players/60/200441.png","Sheffield Wednesday FC",,"France","SkyBet Championship"
"Coke","Giles","MC","http://2015.sofifa.org/15/players/60/172944.png","Sheffield Wednesday FC",,"Angleterre","SkyBet Championship"
"Palmer","Liam","DD","http://2015.sofifa.org/15/players/60/198377.png","Sheffield Wednesday FC",,"Ecosse","SkyBet Championship"
"Dielna","Claude","DC","http://2015.sofifa.org/15/players/60/186721.png","Sheffield Wednesday FC",,"France","SkyBet Championship"
"Maguire","Chris","MDR","http://2015.sofifa.org/15/players/60/167841.png","Sheffield Wednesday FC",,"Ecosse","SkyBet Championship"
"Lee","Kieran","MC","http://2015.sofifa.org/15/players/60/169593.png","Sheffield Wednesday FC",,"Angleterre","SkyBet Championship"
"Buxton","Lewis","DD","http://2015.sofifa.org/15/players/60/155915.png","Sheffield Wednesday FC",,"Angleterre","SkyBet Championship"
"Lavery","Caolan","BU","http://2015.sofifa.org/15/players/60/211463.png","Sheffield Wednesday FC",,"Irlande du Nord","SkyBet Championship"
"Zayatte","Kamil","DC","http://2015.sofifa.org/15/players/60/177131.png","Sheffield Wednesday FC",,"Guinee","SkyBet Championship"
"Stobbs","Jack","MDR",,"Sheffield Wednesday FC",,"Angleterre","SkyBet Championship"
"McCabe","Rhys","MC","http://2015.sofifa.org/15/players/60/205053.png","Sheffield Wednesday FC",,"Ecosse","SkyBet Championship"
"Corry","Paul","MC","http://2015.sofifa.org/15/players/60/199011.png","Sheffield Wednesday FC",,"Irlande","SkyBet Championship"
"Maghona","Jacques","MG","http://2015.sofifa.org/15/players/60/199011.png","Sheffield Wednesday FC",,"Republique Democratique du Congo","SkyBet Championship"
"Floro","Rafael","DG",,"Sheffield Wednesday FC",,"Portugal","SkyBet Championship"
"Betra","Franck","BU",,"Sheffield Wednesday FC",,"France","SkyBet Championship"
"Sanders","Ed","DC",,"Sheffield Wednesday FC",,"Angleterre","SkyBet Championship"
"Wildsmith","Joe","G",,"Sheffield Wednesday FC",,"Angleterre","SkyBet Championship"
"Meadows","Ryan","MC",,"Sheffield Wednesday FC",,"Angleterre","SkyBet Championship"
"Gardner","Gary","MC","http://2015.sofifa.org/15/players/60/192320.png","Brighton & Hove Albion FC",,"Angleterre","SkyBet Championship"
"Ince","Rohan","MDC","http://2015.sofifa.org/15/players/60/204411.png","Brighton & Hove Albion FC",,"Angleterre","SkyBet Championship"
"Teixeira","Joao","MOC","http://2015.sofifa.org/15/players/60/210377.png","Brighton & Hove Albion FC",,"Portugal","SkyBet Championship"
"LuaLua","Kazenga","AIG","http://2015.sofifa.org/15/players/60/182837.png","Brighton & Hove Albion FC",,"Republique Democratique du Congo","SkyBet Championship"
"Toko","Nzuzi","MDC","http://2015.sofifa.org/15/players/60/190060.png","Brighton & Hove Albion FC",,"Republique Democratique du Congo","SkyBet Championship"
"Dunk","Lewis","DC","http://2015.sofifa.org/15/players/60/199915.png","Brighton & Hove Albion FC",,"Angleterre","SkyBet Championship"
"Stockdale","David","G","http://2015.sofifa.org/15/players/60/182207.png","Brighton & Hove Albion FC",,"Angleterre","SkyBet Championship"
"Chicksen","Adam","DG","http://2015.sofifa.org/15/players/60/182207.png","Brighton & Hove Albion FC",,"Angleterre","SkyBet Championship"
"Holla","Danny","MDC","http://2015.sofifa.org/15/players/60/178556.png","Brighton & Hove Albion FC",,"Pays-Bas","SkyBet Championship"
"Bennett","Joe","DG","http://2015.sofifa.org/15/players/60/190430.png","Brighton & Hove Albion FC",,"Angleterre","SkyBet Championship"
"Walton","Christian","G","http://2015.sofifa.org/15/players/60/206561.png","Brighton & Hove Albion FC",,"Angleterre","SkyBet Championship"
"March","Solly","AID","http://2015.sofifa.org/15/players/60/206594.png","Brighton & Hove Albion FC",,"Angleterre","SkyBet Championship"
"Colunga","Adrian","BU","http://2015.sofifa.org/15/players/60/171732.png","Brighton & Hove Albion FC",,"Espagne","SkyBet Championship"
"Forster-Caskey","Jake","MC","http://2015.sofifa.org/15/players/60/199917.png","Brighton & Hove Albion FC",,"Angleterre","SkyBet Championship"
"Hughes","Aaron","DC","http://2015.sofifa.org/15/players/60/17725.png","Brighton & Hove Albion FC","Irlande du Nord","Irlande du Nord","SkyBet Championship"
"Saltor","Bruno","DD","http://2015.sofifa.org/15/players/60/145047.png","Brighton & Hove Albion FC",,"Espagne","SkyBet Championship"
"McCourt","Paddy","MG","http://2015.sofifa.org/15/players/60/140453.png","Brighton & Hove Albion FC",,"Irlande du Nord","SkyBet Championship"
"Pappoe","Daniel","DC","http://2015.sofifa.org/15/players/60/204914.png","Brighton & Hove Albion FC",,"Ghana","SkyBet Championship"
"Baldock","Sam","BU","http://2015.sofifa.org/15/players/60/173859.png","Brighton & Hove Albion FC",,"Angleterre","SkyBet Championship"
"Calderon","Inigo","DD","http://2015.sofifa.org/15/players/60/142455.png","Brighton & Hove Albion FC",,"Espagne","SkyBet Championship"
"Crofts","Andrew","MC","http://2015.sofifa.org/15/players/60/163570.png","Brighton & Hove Albion FC",,"Pays de Galles","SkyBet Championship"
"Greer","Gordon","DC","http://2015.sofifa.org/15/players/60/53604.png","Brighton & Hove Albion FC","Ecosse","Ecosse","SkyBet Championship"
"Mackail-Smith","Craig","BU","http://2015.sofifa.org/15/players/60/155041.png","Brighton & Hove Albion FC",,"Ecosse","SkyBet Championship"
"Fenelon","Shamir","MDR",,"Brighton & Hove Albion FC",,"Angleterre","SkyBet Championship"
"Agustien","Kemy","MC","http://2015.sofifa.org/15/players/60/178059.png","Brighton & Hove Albion FC",,"Pays-Bas","SkyBet Championship"
"O'Grady","Chris","BU","http://2015.sofifa.org/15/players/60/138719.png","Brighton & Hove Albion FC",,"Angleterre","SkyBet Championship"
"Ankergren","Casper","G","http://2015.sofifa.org/15/players/60/130893.png","Brighton & Hove Albion FC",,"Danemark","SkyBet Championship"
"Stephens","Dale","MC","http://2015.sofifa.org/15/players/60/182184.png","Brighton & Hove Albion FC",,"Angleterre","SkyBet Championship"
"Rea","Glen","DC",,"Brighton & Hove Albion FC",,"Angleterre","SkyBet Championship"
"Dallison","Tom","DC",,"Brighton & Hove Albion FC",,"Angleterre","SkyBet Championship"
"Huws","Emyr","MC","http://2015.sofifa.org/15/players/60/205163.png","Wigan Athletic FC",,"Pays de Galles","SkyBet Championship"
"Delort","Andy","BU","http://2015.sofifa.org/15/players/60/193983.png","Wigan Athletic FC",,"France","SkyBet Championship"
"McManaman","Callum","AID","http://2015.sofifa.org/15/players/60/190852.png","Wigan Athletic FC",,"Angleterre","SkyBet Championship"
"Al-Habsi","Ali","G","http://2015.sofifa.org/15/players/60/148684.png","Wigan Athletic FC",,"Oman","SkyBet Championship"
"Figueroa","Maynor","DG","http://2015.sofifa.org/15/players/60/175092.png","Wigan Athletic FC",,"Honduras","SkyBet Championship"
"McClean","James","MG","http://2015.sofifa.org/15/players/60/198489.png","Wigan Athletic FC","Irlande","Irlande","SkyBet Championship"
"Kvist","William","MDC","http://2015.sofifa.org/15/players/60/158676.png","Wigan Athletic FC","Danemark","Danemark","SkyBet Championship"
"Taylor-Sinclair","Aaron","DG","http://2015.sofifa.org/15/players/60/213569.png","Wigan Athletic FC",,"Ecosse","SkyBet Championship"
"Espinoza","Roger","MC","http://2015.sofifa.org/15/players/60/186674.png","Wigan Athletic FC",,"Honduras","SkyBet Championship"
"Maloney","Shaun","MOC","http://2015.sofifa.org/15/players/60/49036.png","Wigan Athletic FC","Ecosse","Ecosse","SkyBet Championship"
"Tavernier","James","DD","http://2015.sofifa.org/15/players/60/195479.png","Wigan Athletic FC",,"Angleterre","SkyBet Championship"
"Carson","Scott","G","http://2015.sofifa.org/15/players/60/157804.png","Wigan Athletic FC",,"Angleterre","SkyBet Championship"
"Nicholls","Lee","G","http://2015.sofifa.org/15/players/60/198285.png","Wigan Athletic FC",,"Angleterre","SkyBet Championship"
"Rogne","Thomas","DC","http://2015.sofifa.org/15/players/60/185316.png","Wigan Athletic FC",,"Norvege","SkyBet Championship"
"McCann","Chris","MC","http://2015.sofifa.org/15/players/60/166847.png","Wigan Athletic FC",,"Irlande","SkyBet Championship"
"Waghorn","Martyn","BU","http://2015.sofifa.org/15/players/60/183706.png","Wigan Athletic FC",,"Angleterre","SkyBet Championship"
"Boyce","Emmerson","DC","http://2015.sofifa.org/15/players/60/11346.png","Wigan Athletic FC",,"Barbade","SkyBet Championship"
"Riera","Oriol","BU","http://2015.sofifa.org/15/players/60/159581.png","Wigan Athletic FC",,"Espagne","SkyBet Championship"
"Ramis","Ivan","DC","http://2015.sofifa.org/15/players/60/146701.png","Wigan Athletic FC",,"Espagne","SkyBet Championship"
"Caldwell","Gary","DC","http://2015.sofifa.org/15/players/60/45098.png","Wigan Athletic FC",,"Ecosse","SkyBet Championship"
"Forshaw","Adam","MC","http://2015.sofifa.org/15/players/60/193910.png","Wigan Athletic FC",,"Angleterre","SkyBet Championship"
"Kiernan","Rob","DC","http://2015.sofifa.org/15/players/60/190983.png","Wigan Athletic FC",,"Irlande","SkyBet Championship"
"Perch","James","DD","http://2015.sofifa.org/15/players/60/162993.png","Wigan Athletic FC",,"Angleterre","SkyBet Championship"
"Fyvie","Fraser","MC","http://2015.sofifa.org/15/players/60/193628.png","Wigan Athletic FC",,"Ecosse","SkyBet Championship"
"Cowie","Don","MC","http://2015.sofifa.org/15/players/60/51513.png","Wigan Athletic FC",,"Ecosse","SkyBet Championship"
"Fortune","Marc-Antoine","BU","http://2015.sofifa.org/15/players/60/158196.png","Wigan Athletic FC",,"France","SkyBet Championship"
"Barnett","Leon","DC","http://2015.sofifa.org/15/players/60/163766.png","Wigan Athletic FC",,"Angleterre","SkyBet Championship"
"Watson","Ben","MC","http://2015.sofifa.org/15/players/60/160292.png","Wigan Athletic FC",,"Angleterre","SkyBet Championship"
"Taylor","Andrew","DG","http://2015.sofifa.org/15/players/60/162980.png","Wigan Athletic FC",,"Angleterre","SkyBet Championship"
"Chow","Tim","MC","http://2015.sofifa.org/15/players/60/208480.png","Wigan Athletic FC",,"Angleterre","SkyBet Championship"
"Toral","Jon","MC","http://2015.sofifa.org/15/players/60/203746.png","Brentford FC",,"Espagne","SkyBet Championship"
"Betinho",,"BU",,"Brentford FC",,"Portugal","SkyBet Championship"
"Pritchard","Alex","MG","http://2015.sofifa.org/15/players/60/205351.png","Brentford FC",,"Angleterre","SkyBet Championship"
"Douglas","Jonathan","MDC","http://2015.sofifa.org/15/players/60/152643.png","Brentford FC",,"Irlande","SkyBet Championship"
"Jota",,"MOC","http://2015.sofifa.org/15/players/60/202541.png","Brentford FC",,"Espagne","SkyBet Championship"
"Smith","Tommy","MDR","http://2015.sofifa.org/15/players/60/157983.png","Brentford FC",,"Angleterre","SkyBet Championship"
"Tebar","Marcos","MDC","http://2015.sofifa.org/15/players/60/163897.png","Brentford FC",,"Espagne","SkyBet Championship"
"Odubajo","Moses","MDR","http://2015.sofifa.org/15/players/60/202113.png","Brentford FC",,"Angleterre","SkyBet Championship"
"Yennaris","Nicholas","MDC","http://2015.sofifa.org/15/players/60/202808.png","Brentford FC",,"Angleterre","SkyBet Championship"
"Hogan","Scott","BU","http://2015.sofifa.org/15/players/60/215374.png","Brentford FC",,"Angleterre","SkyBet Championship"
"Gray","Andre","BU","http://2015.sofifa.org/15/players/60/194138.png","Brentford FC",,"Angleterre","SkyBet Championship"
"Judge","Alan","MG","http://2015.sofifa.org/15/players/60/184471.png","Brentford FC",,"Irlande","SkyBet Championship"
"Tarkowski","James","DC","http://2015.sofifa.org/15/players/60/202695.png","Brentford FC",,"Angleterre","SkyBet Championship"
"Bidwell","Jake","DG","http://2015.sofifa.org/15/players/60/196952.png","Brentford FC",,"Angleterre","SkyBet Championship"
"Button","David","G","http://2015.sofifa.org/15/players/60/173533.png","Brentford FC",,"Angleterre","SkyBet Championship"
"Lee","Richard","G","http://2015.sofifa.org/15/players/60/53927.png","Brentford FC",,"Angleterre","SkyBet Championship"
"Craig","Tony","DC","http://2015.sofifa.org/15/players/60/163581.png","Brentford FC",,"Angleterre","SkyBet Championship"
"Proschwitz","Nick","BU","http://2015.sofifa.org/15/players/60/199510.png","Brentford FC",,"Allemagne","SkyBet Championship"
"Saunders","Sam","MC","http://2015.sofifa.org/15/players/60/181521.png","Brentford FC",,"Angleterre","SkyBet Championship"
"O'Connor","Kevin","DC","http://2015.sofifa.org/15/players/60/100751.png","Brentford FC",,"Irlande","SkyBet Championship"
"Dallas","Stuart","MG","http://2015.sofifa.org/15/players/60/203570.png","Brentford FC",,"Irlande du Nord","SkyBet Championship"
"Calvet","Raphael","DC","http://2015.sofifa.org/15/players/60/205392.png","Brentford FC",,"France","SkyBet Championship"
"O'Shaughnessy","Daniel","DC","http://2015.sofifa.org/15/players/60/221486.png","Brentford FC",,"Finlande","SkyBet Championship"
"McCormack","Alan","DD","http://2015.sofifa.org/15/players/60/163143.png","Brentford FC",,"Irlande","SkyBet Championship"
"Stone","Lionel","DC",,"Brentford FC",,"Ecosse","SkyBet Championship"
"Dean","Harlee","DC","http://2015.sofifa.org/15/players/60/191079.png","Brentford FC",,"Angleterre","SkyBet Championship"
"Diagouraga","Toumani","MC","http://2015.sofifa.org/15/players/60/172952.png","Brentford FC",,"France","SkyBet Championship"
"Bonham","Jack","G","http://2015.sofifa.org/15/players/60/202125.png","Brentford FC",,"Irlande","SkyBet Championship"
"Hutton","Louis","MC",,"Brentford FC",,"Angleterre","SkyBet Championship"
"Udumaga","Jermaine","MC",,"Brentford FC",,"Angleterre","SkyBet Championship"
"Delfouneso","Nathan","BU","http://2015.sofifa.org/15/players/60/184467.png","Blackpool FC",,"Angleterre","SkyBet Championship"
"Ranger","Nile","BU","http://2015.sofifa.org/15/players/60/190451.png","Blackpool FC",,"Angleterre","SkyBet Championship"
"Lewis","Joe","G","http://2015.sofifa.org/15/players/60/156253.png","Blackpool FC",,"Angleterre","SkyBet Championship"
"Dunne","Charles","DG","http://2015.sofifa.org/15/players/60/205956.png","Blackpool FC",,"Irlande","SkyBet Championship"
"Cywka","Tomasz","MG","http://2015.sofifa.org/15/players/60/178590.png","Blackpool FC",,"Pologne","SkyBet Championship"
"Parish","Elliot","G","http://2015.sofifa.org/15/players/60/183549.png","Blackpool FC",,"Angleterre","SkyBet Championship"
"Mendy","Formose","MDR","http://2015.sofifa.org/15/players/60/192875.png","Blackpool FC",,"Guinee-Bissau","SkyBet Championship"
"Mellis","Jacob","MC","http://2015.sofifa.org/15/players/60/186198.png","Blackpool FC",,"Angleterre","SkyBet Championship"
"Zoko","Francois","BU","http://2015.sofifa.org/15/players/60/112362.png","Blackpool FC",,"Cote d'Ivoire","SkyBet Championship"
"Lundstram","John","MC","http://2015.sofifa.org/15/players/60/200746.png","Blackpool FC",,"Angleterre","SkyBet Championship"
"Orlandi","Andrea","MG","http://2015.sofifa.org/15/players/60/155930.png","Blackpool FC",,"Espagne","SkyBet Championship"
"Miller","Ishmael","BU","http://2015.sofifa.org/15/players/60/169725.png","Blackpool FC",,"Angleterre","SkyBet Championship"
"Cubero","Jose","MDC","http://2015.sofifa.org/15/players/60/216783.png","Blackpool FC",,"Costa Rica","SkyBet Championship"
"Davies","Steven","BU","http://2015.sofifa.org/15/players/60/170818.png","Blackpool FC",,"Angleterre","SkyBet Championship"
"Daniels","Donervon","DC","http://2015.sofifa.org/15/players/60/209493.png","Blackpool FC",,"Angleterre","SkyBet Championship"
"Clarke","Peter","DC","http://2015.sofifa.org/15/players/60/50632.png","Blackpool FC",,"Angleterre","SkyBet Championship"
"Oriol","Joan","DG","http://2015.sofifa.org/15/players/60/192788.png","Blackpool FC",,"Espagne","SkyBet Championship"
"McMahon","Tony","DD","http://2015.sofifa.org/15/players/60/164465.png","Blackpool FC",,"Angleterre","SkyBet Championship"
"Perkins","David","MC","http://2015.sofifa.org/15/players/60/179856.png","Blackpool FC",,"Angleterre","SkyBet Championship"
"MacKenzie","Gary","DC","http://2015.sofifa.org/15/players/60/155977.png","Blackpool FC",,"Ecosse","SkyBet Championship"
"Oriol","Edu","MOC","http://2015.sofifa.org/15/players/60/198139.png","Blackpool FC",,"Espagne","SkyBet Championship"
"Zenjov","Sergei","BU","http://2015.sofifa.org/15/players/60/192899.png","Blackpool FC",,"Estonie","SkyBet Championship"
"Cameron","Henry","AIG",,"Blackpool FC",,"Angleterre","SkyBet Championship"
"Blackman","Andre","DG",,"Blackpool FC",,"Angleterre","SkyBet Championship"
"Waddington","Mark","MC",,"Blackpool FC",,"Angleterre","SkyBet Championship"
"Rentmeister","Jeffrey","DC","http://2015.sofifa.org/15/players/60/152431.png","Blackpool FC",,"Belgique","SkyBet Championship"
"Milton","Daniel","G",,"Blackpool FC",,"Canada","SkyBet Championship"
"Dielna","Joel","DG",,"Blackpool FC",,"France","SkyBet Championship"
"Telford","Dom","BU",,"Blackpool FC",,"Angleterre","SkyBet Championship"
"Holmes","Duane","MOC","http://2015.sofifa.org/15/players/60/213948.png","Huddersfield Town FC",,"Etats-Unis","SkyBet Championship"
"Wells","Nahki","BU","http://2015.sofifa.org/15/players/60/202686.png","Huddersfield Town FC",,"Bermudes","SkyBet Championship"
"Ward","Danny","BU","http://2015.sofifa.org/15/players/60/194319.png","Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Robinson","Jack","DG","http://2015.sofifa.org/15/players/60/199027.png","Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Holt","Grant","BU","http://2015.sofifa.org/15/players/60/20172.png","Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Hudson","Mark","DC","http://2015.sofifa.org/15/players/60/53792.png","Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Murphy","Joe","G","http://2015.sofifa.org/15/players/60/52679.png","Huddersfield Town FC",,"Irlande","SkyBet Championship"
"Coady","Conor","MDC","http://2015.sofifa.org/15/players/60/202048.png","Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Scannell","Sean","MG","http://2015.sofifa.org/15/players/60/186422.png","Huddersfield Town FC",,"Irlande","SkyBet Championship"
"Vaughan","James","BU","http://2015.sofifa.org/15/players/60/163396.png","Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Smithies","Alex","G","http://2015.sofifa.org/15/players/60/184436.png","Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Hammill","Adam","MDR","http://2015.sofifa.org/15/players/60/169568.png","Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Peltier","Lee","DD","http://2015.sofifa.org/15/players/60/169575.png","Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Bunn","Harry","BU","http://2015.sofifa.org/15/players/60/205161.png","Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Majewski","Radoslaw","MOC","http://2015.sofifa.org/15/players/60/179569.png","Huddersfield Town FC",,"Pologne","SkyBet Championship"
"Paterson","Martin","BU","http://2015.sofifa.org/15/players/60/170051.png","Huddersfield Town FC",,"Irlande du Nord","SkyBet Championship"
"Dixon","Paul","DG","http://2015.sofifa.org/15/players/60/169184.png","Huddersfield Town FC",,"Ecosse","SkyBet Championship"
"Lynch","Joel","DC","http://2015.sofifa.org/15/players/60/164855.png","Huddersfield Town FC",,"Pays de Galles","SkyBet Championship"
"Gerrard","Anthony","DC","http://2015.sofifa.org/15/players/60/158867.png","Huddersfield Town FC",,"Irlande","SkyBet Championship"
"Hogg","Jonathan","MC","http://2015.sofifa.org/15/players/60/183546.png","Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Smith","Tommy","DD","http://2015.sofifa.org/15/players/60/203783.png","Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Butterfield","Jacob","MC","http://2015.sofifa.org/15/players/60/186559.png","Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Tronstad","Sondre","MC","http://2015.sofifa.org/15/players/60/212099.png","Huddersfield Town FC",,"Norvege","SkyBet Championship"
"Wallace","Murray","DC","http://2015.sofifa.org/15/players/60/208024.png","Huddersfield Town FC",,"Ecosse","SkyBet Championship"
"Charles","Jake","MG",,"Huddersfield Town FC",,"Pays de Galles","SkyBet Championship"
"Sinnott","Jordan","MC","http://2015.sofifa.org/15/players/60/208963.png","Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Lolley","Joe","MDR","http://2015.sofifa.org/15/players/60/221587.png","Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Wilczynski","Ed","G",,"Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Allinson","Lloyd","G",,"Huddersfield Town FC",,"Angleterre","SkyBet Championship"
"Boyle","William","DC",,"Huddersfield Town FC",,"Ecosse","SkyBet Championship"
"Boruc","Artur","G","http://2015.sofifa.org/15/players/60/105846.png","AFC Bournemouth","Pologne","Pologne","SkyBet Championship"
"Wilson","Callum","BU","http://2015.sofifa.org/15/players/60/196978.png","AFC Bournemouth",,"Angleterre","SkyBet Championship"
"Fraser","Ryan","MG","http://2015.sofifa.org/15/players/60/207807.png","AFC Bournemouth",,"Ecosse","SkyBet Championship"
"Gosling","Dan","MC","http://2015.sofifa.org/15/players/60/184749.png","AFC Bournemouth",,"Angleterre","SkyBet Championship"
"Okane","Eunan","MDC","http://2015.sofifa.org/15/players/60/197953.png","AFC Bournemouth",,"Irlande","SkyBet Championship"
"Pitman","Brett","BU","http://2015.sofifa.org/15/players/60/172780.png","AFC Bournemouth",,"Angleterre","SkyBet Championship"
"Harte","Ian","DG","http://2015.sofifa.org/15/players/60/7612.png","AFC Bournemouth",,"Irlande","SkyBet Championship"
"Camp","Lee","G","http://2015.sofifa.org/15/players/60/53736.png","AFC Bournemouth",,"Irlande du Nord","SkyBet Championship"
"Rantie","Tokelo","BU","http://2015.sofifa.org/15/players/60/206126.png","AFC Bournemouth","Afrique du Sud","Afrique du Sud","SkyBet Championship"
"Stanislas","Junior","MG","http://2015.sofifa.org/15/players/60/189446.png","AFC Bournemouth",,"Angleterre","SkyBet Championship"
"Surman","Andrew","MC","http://2015.sofifa.org/15/players/60/172768.png","AFC Bournemouth",,"Angleterre","SkyBet Championship"
"Cook","Steve","DC","http://2015.sofifa.org/15/players/60/193011.png","AFC Bournemouth",,"Angleterre","SkyBet Championship"
"Pugh","Marc","MG","http://2015.sofifa.org/15/players/60/166838.png","AFC Bournemouth",,"Angleterre","SkyBet Championship"
"Ritchie","Matt","MDR","http://2015.sofifa.org/15/players/60/186395.png","AFC Bournemouth",,"Angleterre","SkyBet Championship"
"Smith","Adam","DD","http://2015.sofifa.org/15/players/60/190885.png","AFC Bournemouth",,"Angleterre","SkyBet Championship"
"Francis","Simon","DD","http://2015.sofifa.org/15/players/60/135883.png","AFC Bournemouth",,"Angleterre","SkyBet Championship"
"Addison","Miles","DC","http://2015.sofifa.org/15/players/60/173440.png","AFC Bournemouth",,"Angleterre","SkyBet Championship"
"Arter","Harry","MC","http://2015.sofifa.org/15/players/60/184469.png","AFC Bournemouth",,"Irlande","SkyBet Championship"
